company_shortname,year,n_exec,total_comp_sum,n_female,n_total,avg_male_comp,avg_female_comp,sti_esg_share,lti_esg_share,OPPL,TURN,ROE,ROA,STAF,EMPL,stipi1,stipi2,stipi3,ltipi1,ltipi2,stipi1_cat,stipi2_cat,ltipi1_cat,ltipi2_cat,stipi1weight_num,stipi2weight_num,ltipi1weight_num,ltipi2weight_num,female_pct,avg_comp,worker_avg_pay_eur,exec_avg_pay_eur,ceo_worker_ratio,comp_yoy_pct,oppl_yoy_pct
Bayer,2022,6,24773.0,1.0,6,4216.0,3693.0,0.0,0.0,7245410323.7,54118191435.0,6.27,3.32,13459418942.0,101086.0,Core EPS (Konzernebene),Free Cashflow (Konzernebene),Bereinigte EBITDA-Marge vs. wpb. Umsatzwachstums-Matrix (Divisionsebene),TSR Bayer vs. TSR EURO STOXX 50 Total Return,Kapitalrendite (ROCE),Financial,Financial,Financial,Financial,33.333333333333336,33.333333333333336,40.0,40.0,16.666666666666664,4128.833333333333,133148.19996834378,4128833.333333333,31.009306429339418,-11.322308132875147,90.7887475072808
Bayer,2023,8,21815.013698630137,2.0,8,3016.205479452055,1858.890410958904,0.0,0.0,180115080.83,52638908624.0,-4.6,-2.53,11813560302.0,101198.0,Core EPS (Konzernebene),Free Cash Flow (Konzernebene),Bereinigte EBITDA-Marge vs. wpb. Umsatzwachstums-Matrix (Divisionsebene),TSR Bayer vs. TSR EURO STOXX 50 Total Return,Kapitalrendite (ROCE),Financial,Financial,Financial,Financial,33.33,33.33,40.0,40.0,25.0,2726.876712328767,116737.09265005238,2726876.712328767,23.359128195039414,-33.95527278096071,-97.51408032419037
Bayer,2024,7,25687.0,1.0,7,3680.5,3604.0,0.0,20.0,-297125268.7,48418952003.0,-7.96,-2.3,12935338184.0,92815.0,Core EPS (Konzernebene),Free Cash Flow (Konzernebene), wpb. Umsatzwachstum,TSR Bayer vs. TSR EURO STOXX 50 Total Return,Nachhaltigkeit,Financial,Financial,Financial,Environmental,33.33,33.33,80.0,20.0,14.285714285714285,3669.5714285714284,139366.8931099499,3669571.4285714286,26.330295141733664,34.570492753872806,-264.96412589706415
Beiersdorf,2006,6,5371.955,0.0,6,895.3258333333333,,,,640063231.95,6743052978.5,37.28,18.99,1170815253.5,17172.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,895.3258333333333,68181.6476531563,895325.8333333334,13.131478398526008,,
Beiersdorf,2007,5,6178.6630000000005,0.0,5,1235.7326,,,,842040802.0,8106850868.2,21.11,11.25,1308696281.4,21101.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1235.7326,62020.58108146534,1235732.6,19.92455695274508,38.02043390162429,31.5558776020707
Beiersdorf,2008,5,4742.679,0.0,5,948.5358,,,,1040991087.0,8309836604.6,22.85,12.6,1283146767.6,21766.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,948.5358,58951.88677754295,948535.8,16.089999011894797,-23.241015086920914,23.62715494634664
Beiersdorf,2009,6,7187.0,0.0,6,1197.8333333333333,,,,803855020.52,8280571071.6,14.19,8.14,1364248574.3,20346.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1197.8333333333333,67052.42181755627,1197833.3333333333,17.864132284327212,26.28235363739917,-22.77983639258575
Beiersdorf,2010,7,4466.0,0.0,7,638.0,,,,784759387.85,8280748975.0,10.89,6.24,1302139086.5,19128.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,638.0,68075.02543391887,638000.0,9.372012657113338,-46.73716432447475,-2.375507048229586
Beiersdorf,2011,10,6102.0,0.0,10,610.2,,,,448983263.13,7288538101.6,8.29,4.74,1293899893.8,17666.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,610.2,73242.38049360353,610200.0,8.331242047127217,-4.357366771159866,-42.78714341218951
Beiersdorf,2012,9,10027.0,0.0,9,1114.111111111111,,,,873442768.81,7969175715.5,14.16,7.95,1294331353.8,16605.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1114.111111111111,77948.28990063234,1114111.111111111,14.29295129542121,82.58130303361372,94.53793504928505
Beiersdorf,2013,4,8632.0,0.0,4,2158.0,,,,1021913074.1,8469052885.7,15.68,9.21,1413577464.2,16708.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2158.0,84604.82787886042,2158000.0,25.506818630845572,93.69701805126161,16.998286618398552
Beiersdorf,2014,6,5069.0,0.0,6,844.8333333333334,,,,859583224.3,7630622266.5,14.53,8.36,1342795262.8,17398.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,844.8333333333334,77181.01292102541,844833.3333333334,10.946129123723725,-60.851096694470186,-15.884898032346262
Beiersdorf,2015,7,10681.0,0.0,7,1525.857142857143,,,,962410744.19,7279047777.9,15.71,9.6,1273778926.1,17659.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1525.857142857143,72131.99649470525,1525857.142857143,21.15367960138392,80.61043316517768,11.962485653874587
Beiersdorf,2016,7,9870.0,0.0,7,1410.0,,,,1017206075.2,7117280227.7,15.16,9.36,1248053878.8,17934.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1410.0,69591.49541652726,1410000.0,20.261096439452853,-7.592922011047653,5.693549385311325
Beiersdorf,2017,7,10548.0,0.0,7,1506.857142857143,,,,1297642139.0,8462257793.4,13.11,8.19,1518313260.6,18934.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1506.857142857143,80189.77820851377,1506857.142857143,18.791137430745,6.869300911854115,27.569247828652756
Beiersdorf,2018,8,34349.0,1.0,8,4824.142857142857,580.0,,,1241180625.4,8281789173.3,12.89,8.21,1534300773.1,20059.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,4293.625,76489.39493992721,4293625.0,56.1335986952453,184.93908797876375,-4.351085087565876
Beiersdorf,2019,8,12323.0,1.0,8,1630.142857142857,912.0,,,1202037843.5,8597379080.4,11.78,7.13,1658138184.1,20654.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,1540.375,80281.69769051998,1540375.0,19.187125388628825,-64.12413752947684,-3.153673292908954
Beiersdorf,2020,7,7381.0,1.0,7,1104.6666666666667,753.0,,,1057759596.1,8620372578.5,8.94,5.49,1829605055.5,20306.0,,,,,,Financial,Financial,Financial,Financial,,,,,14.285714285714285,1054.4285714285713,90101.69681374963,1054428.5714285714,11.702649436316323,-31.54728092649054,-12.00280408642559
Beiersdorf,2021,10,8614.0,2.0,10,907.25,678.0,,,1068042089.9,8638342545.0,9.25,5.65,1781580283.6,20567.0,,,,,,Financial,Financial,Financial,Financial,,,,,20.0,861.4,86623.24517917051,861400.0,9.944212990615744,-18.30646253895135,0.972101206919973
Beiersdorf,2022,9,15159.0,3.0,9,2000.0,1053.0,0.0,,1171126238.1,9385008897.2,9.67,6.11,1863349306.0,21401.0,Umsatzwachstum Consumer,Performance auf dem Hautpflegemarkt,NIVEA Skin Care Innovation,,,Financial,Financial,Financial,Financial,24.5,24.5,,,33.33333333333333,1684.3333333333333,87068.32886313724,1684333.3333333333,19.34495993349014,95.53440136212367,9.651693428079366
Beiersdorf,2023,7,10685.0,3.0,7,1803.75,1156.6666666666667,0.0,,1265225567.8,10438939685.0,8.83,5.83,1975740886.7,21958.0,Umsatzwachstum Consumer,Performance auf dem Hautpflegemarkt,NIVEA und Derma Innovation,,,Financial,Financial,Financial,Financial,24.5,24.5,,,42.857142857142854,1526.4285714285713,89978.18046725568,1526428.5714285714,16.964430304123123,-9.374911650787364,8.034943342458444
Beiersdorf,2024,7,48607.0,3.0,7,8263.25,5184.666666666667,0.0,,1329791412.4,10233160478.0,10.74,7.01,1967675730.5,22791.0,Umsatzwachstum Consumer,EBIT-Steigerung Consumer,Performance auf dem Hautpflegemarkt,,,Financial,Financial,Financial,Financial,20.0,10.0,,,42.857142857142854,6943.857142857143,86335.64698784608,6943857.142857143,80.42862230284399,354.90875058493214,5.103109377742698
Brenntag,2009,3,25522.0,0.0,3,8507.333333333334,,,,390258647.06,9168845275.3,-0.06,0.0,850386413.29,10876.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,8507.333333333334,78189.26197958807,8507333.333333334,108.80436926945596,,
Brenntag,2010,3,7101.0,0.0,3,2367.0,,,,545454566.0,10226069904.0,8.88,2.89,826336929.52,12344.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2367.0,66942.39545690214,2367000.0,35.358758584070785,-72.17694538045608,39.76745169111897
Brenntag,2011,4,7241.0,0.0,4,1810.25,,,,704269712.17,11230145348.0,15.75,4.98,837670791.22,13154.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1810.25,63681.8299543865,1810250.0,28.42647582986593,-23.52133502323617,29.116109034459893
Brenntag,2012,4,5564.0,0.0,4,1391.0,,,,752321853.14,12784853603.0,16.88,5.89,952606765.99,13258.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1391.0,71851.4682448333,1391000.0,19.359381707555073,-23.159784560143628,6.822974229850298
Brenntag,2013,4,5392.0,0.0,4,1348.0,,,,763745560.67,13473117109.0,16.2,6.03,992951974.87,13431.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1348.0,73929.86187700096,1348000.0,18.233498153191505,-3.0913012221423397,1.518460148714329
Brenntag,2014,3,2620.0,0.0,3,873.3333333333334,,,,697743614.41,12159945962.0,14.4,5.46,922837865.52,13748.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,873.3333333333334,67125.24480069829,873333.3333333334,13.010505003391039,-35.21266073194857,-8.641876255503133
Brenntag,2015,6,3679.0,0.0,6,613.1666666666666,,,,697203439.57,11263798417.0,13.57,5.23,928661046.15,14176.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,613.1666666666666,65509.38530967833,613166.6666666666,9.359981989879513,-29.79007633587787,-0.0774173820933699
Brenntag,2016,5,5812.0,0.0,5,1162.4,,,,649219918.87,11066358818.0,12.18,4.94,962392898.08,14832.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1162.4,64886.25256742179,1162400.0,17.91442646178676,89.57325360152217,-6.882283990106797
Brenntag,2017,5,6541.0,0.0,5,1308.2,,,,731212950.21,14083734686.0,12.08,4.95,1188266017.8,15319.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1308.2,77568.11918532541,1308200.0,16.865176231416083,12.543014452856148,12.629469453542509
Brenntag,2018,5,8651.0,0.0,5,1730.2,,,,825545416.0,14369757241.0,13.96,5.99,1150382079.7,16189.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1730.2,71059.48975847798,1730200.0,24.34861277333578,32.258064516129025,12.900819899717074
Brenntag,2019,5,9387.0,0.0,5,1877.4,,,,796153476.32,14404008244.0,13.04,5.45,1204958683.1,17045.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1877.4,70692.79454972132,1877400.0,26.55716204116875,8.507686972604333,-3.560305600437119
Brenntag,2020,6,11007.0,0.0,6,1834.5,,,,856269891.14,14450075930.0,12.92,5.73,1358398924.5,17244.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1834.5,78775.16379610299,1834500.0,23.287796706437984,-2.2850751038670514,7.550857542928968
Brenntag,2021,5,13615.0,0.0,5,2723.0,,,,840842468.26,16289623922.0,11.22,4.4,1365123150.6,17197.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2723.0,79381.47064022794,2723000.0,34.30271545788259,48.43281548105751,-1.8017009636366654
Brenntag,2022,6,15913.0,1.0,6,2799.2,1917.0,0.0,0.0,1440229289.0,20723281437.0,18.47,7.8,1472013953.8,17318.0,Organisches EBITDA,Umschlagshäufigkeit Working Capital,Ergebnis je Aktie (EPS),Performance Brenntag-Aktie vs. DAX/MDAX,Performance Brenntag-Aktie vs. globale Vergleichsgruppe,Financial,Financial,Financial,Financial,60.0,20.0,50.0,50.0,16.666666666666664,2652.1666666666665,84999.07343804135,2652166.6666666665,31.20230091213781,-2.601297588444118,71.28408035578211
Brenntag,2023,6,8398.0,1.0,6,1419.8,1299.0,0.0,0.0,1192737535.3,18580693839.0,16.41,6.92,1538050190.3,17766.0,Organisches EBITDA,Umschlagshäufigkeit Working Capital,Ergebnis je Aktie (EPS),Ranking TSR,ROCE,Financial,Financial,Financial,Financial,60.0,20.0,70.0,30.0,16.666666666666664,1399.6666666666667,86572.67760328717,1399666.6666666667,16.167533515372305,-47.22553886759253,-17.184191127778124
Brenntag,2024,4,7447.0,1.0,4,2008.3333333333333,1422.0,0.0,0.0,930646208.74,16869027405.0,11.26,4.6,1502664296.0,18122.0,Organisches EBITDA,Umschlagshäufigkeit Working Capital,Ergebnis je Aktie (EPS),Ranking TSR vs Gruppe globale Wettbewerber,ROCE,Financial,Financial,Financial,Financial,60.0,20.0,70.0,30.0,25.0,1861.75,82919.34091159917,1861750.0,22.452542187772856,33.01381281257441,-21.973931296970395
Commerzbank,2006,9,19195.2,0.0,9,2132.8,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2132.8,,2132800.0,,,
Commerzbank,2007,9,14560.0,0.0,9,1617.7777777777778,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1617.7777777777778,,1617777.7777777778,,-24.147703592564806,
Commerzbank,2008,11,6220.0,0.0,11,565.4545454545455,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,565.4545454545455,,565454.5454545455,,-65.04745254745255,
Commerzbank,2009,11,4764.0,0.0,11,433.09090909090907,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,433.09090909090907,,433090.90909090906,,-23.408360128617378,
Commerzbank,2010,10,5275.0,0.0,10,527.5,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,527.5,,527500.0,,21.798908480268686,
Commerzbank,2011,10,5343.0,0.0,10,534.3,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,534.3,,534300.0,,1.2890995260663507,
Commerzbank,2012,10,11616.0,0.0,10,1161.6,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1161.6,,1161600.0,,117.40595171252104,
Commerzbank,2013,9,13289.0,0.0,9,1476.5555555555557,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1476.5555555555557,,1476555.5555555557,,27.113942454851568,
Commerzbank,2014,7,10642.7,0.0,7,1520.3857142857144,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1520.3857142857144,,1520385.7142857143,,2.968405663115581,
Commerzbank,2015,7,11490.5,0.0,7,1641.5,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1641.5,,1641500.0,,7.966023659409727,
Commerzbank,2016,8,10334.0,0.0,8,1291.75,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1291.75,,1291750.0,,-21.306731647883037,
Commerzbank,2017,7,10507.0,1.0,7,1709.6666666666667,249.0,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,14.285714285714285,1501.0,,1501000.0,,16.1989549061351,
Commerzbank,2018,7,9426.0,1.0,7,1399.1666666666667,1031.0,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,14.285714285714285,1346.5714285714287,,1346571.4285714286,,-10.288379175787565,
Commerzbank,2019,8,11690.0,1.0,8,1465.4285714285713,1432.0,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,1461.25,,1461250.0,,8.516337789093997,
Commerzbank,2020,8,8839.0,2.0,8,1089.0,1152.5,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,25.0,1104.875,,1104875.0,,-24.388366124893068,
Commerzbank,2021,7,10419.3,2.0,7,1490.98,1482.2,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,28.57142857142857,1488.4714285714285,,1488471.4285714286,,34.71853635673072,
Commerzbank,2022,7,13090.5,2.0,7,1928.1200000000001,1724.9499999999998,0.0,,,,,,,,Konzernziel - EVA,Unternehmensbezogene Ressortziele,Individuelle Ziele,Kriterien des MTI,Aktienkurs,Financial,Financial,Financial,Financial,70.0,30.0,,,28.57142857142857,1870.0714285714287,,1870071.4285714286,,25.637038956551784,
Commerzbank,2023,7,11562.84,2.0,7,1678.6239999999998,1584.8600000000001,0.0,0.0,,,,,,,Konzernziele,Zielerreichung Ressorts,Zielerreichung individuelle Ziele,Konzernziele,Zielerreichung Ressorts,Financial,Financial,Financial,Financial,60.0,30.0,60.0,30.0,28.57142857142857,1651.8342857142857,,1651834.2857142857,,-11.669989687177729,
Commerzbank,2024,8,10542.473353276693,3.0,8,1358.0306706553388,1250.7733333333333,0.0,0.0,,,,,,,Konzernziele,Zielerreichung Ressorts,Zielerreichung individuelle Ziele,Konzernziele,Zielerreichung Ressorts,Financial,Financial,Financial,Financial,60.0,30.0,60.0,30.0,37.5,1317.8091691595866,,1317809.1691595865,,-20.221466489918505,
Continental,2006,7,16146.0,0.0,7,2306.5714285714284,,,,2170683578.0,19606216737.0,21.96,9.05,4181746448.7,85224.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2306.5714285714284,49067.7091981132,2306571.4285714286,47.007929782467265,,
Continental,2007,8,17372.0,0.0,8,2171.5,,,,2485786885.1,24465407176.0,14.89,3.68,5377137128.5,151654.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,2171.5,35456.612608305746,2171500.0,61.24386511449557,-5.855939551591716,14.516316900979476
Continental,2008,7,8232.0,0.0,7,1176.0,,,,-253845954.9,33732982165.0,-20.32,-4.55,7997121768.7,139155.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1176.0,57469.1658129424,1176000.0,20.463147208849126,-45.843886714252825,-110.2118953326841
Continental,2009,9,4377.0,0.0,9,486.3333333333333,,,,-1296684416.0,28949873362.0,-40.6,-7.16,7490833935.0,134434.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,486.3333333333333,55721.2753842034,486333.3333333333,8.72796485687055,-58.64512471655329,410.8154733097147
Continental,2010,9,15116.0,0.0,9,1679.5555555555557,,,,2607486729.2,34822060135.0,9.29,2.36,7876604574.8,148228.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1679.5555555555557,53138.43926113825,1679555.5555555557,31.607167596731912,245.35069682430893,-301.08876894221885
Continental,2011,8,15500.0,0.0,8,1937.5,,,,3373585193.0,39470286869.0,16.47,4.77,8221828094.9,163788.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,1937.5,50197.98822196986,1937500.0,38.59716432125911,15.357898915056879,29.380723407748512
Continental,2012,8,14686.0,1.0,8,1816.142857142857,1973.0,,,4249259488.3,43192140738.0,23.36,6.94,8989995459.0,169639.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,1835.75,52994.8623783446,1835750.0,34.64015033936849,-5.25161290322581,25.956786184530788
Continental,2013,9,21652.0,1.0,9,2414.875,2333.0,,,4513656275.8,45966780937.0,20.63,7.17,9825397701.3,177762.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,2405.777777777778,55272.7675279306,2405777.777777778,43.52555309560143,31.051492729281094,6.222185023719917
Continental,2014,10,19355.0,2.0,10,2322.625,387.0,,,4073550330.7,41893391049.0,21.55,7.86,9417778348.7,189168.0,,,,,,Financial,Financial,Financial,Financial,,,,,20.0,1935.5,49785.26150670304,1935500.0,38.876967629052345,-19.547847773877702,-9.750541871334583
Continental,2015,10,22274.0,1.0,10,2225.8888888888887,2241.0,,,4412936324.1,42711875923.0,20.64,8.31,9977499441.4,204662.0,,,,,,Financial,Financial,Financial,Financial,,,,,10.0,2227.4,48751.10885948539,2227400.0,45.68921717083405,15.08137432188066,8.33145452609838
Continental,2016,9,20115.0,1.0,9,2262.25,2017.0,,,4338673788.1,42743210099.0,19.02,7.75,10220233102.0,216019.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,2235.0,47311.73231058379,2235000.0,47.23986822820316,0.3412049923677829,-1.6828372436383465
Continental,2017,9,26963.0,1.0,9,3088.875,2252.0,,,5259648211.3,52780574597.0,18.32,7.97,12817274336.0,230656.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,2995.8888888888887,55568.787874583795,2995888.8888888885,53.91315886987624,34.04424558786974,21.227095379376614
Continental,2018,8,20926.0,1.0,8,2755.5714285714284,1637.0,,,4503058269.1,50843063620.0,15.8,7.16,12738474919.0,242797.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,2615.75,52465.53671997595,2615750.0,49.85653752025886,-12.68868449356525,-14.384801260558023
Continental,2019,8,12918.0,1.0,8,1644.7142857142858,1405.0,,,-162331278.9,49967028053.0,-7.72,-2.88,13199948281.0,,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,1614.75,,1614750.0,,-38.26818312147567,-103.60491179991868
Continental,2020,9,13222.0,1.0,9,1450.25,1620.0,,,-917379436.3,46289007903.0,-7.61,-2.43,14441363525.0,235480.0,,,,,,Financial,Financial,Financial,Financial,,,,,11.11111111111111,1469.111111111111,61327.346377611684,1469111.111111111,23.95523690305029,-9.019284030895736,465.12795470867195
Continental,2021,10,26987.0,2.0,10,2906.625,1867.0,,,2060652999.4,38242475902.0,11.51,4.06,10688122581.0,193451.0,,,,,,Financial,Financial,Financial,Financial,,,,,20.0,2698.7,55249.76650934862,2698700.0,48.8454552933425,83.69611253970655,-324.6238489616775
Continental,2022,5,13228.0,2.0,5,2938.0,2207.0,0.0,,872478381.4,42033512573.0,0.49,0.18,10849983294.0,199038.0,EBIT Konzern/Unternehmensbereich,ROCE Konzern/Unternehmensbereich,Free Cashflow Konzern,Relativer TSR i.V.z. TSR STOXX Europe 600 Automobiles & Parts,Nachhaltigkeitsfaktor,Financial,Financial,Financial,Environmental,40.0,30.0,,,40.0,2645.6,54512.11976607482,2645600.0,48.532326597331625,-1.967614036387888,-57.6601018388812
Continental,2023,7,19416.0,2.0,7,2841.2,2605.0,0.0,,2215304994.2,45769673041.0,8.19,3.06,12591701651.0,202763.0,EBIT Konzern/Unternehmensbereich,ROCE Konzern/Unternehmensbereich,Free Cashflow Konzern,Relativer TSR i.V.z. TSR STOXX Europe 600 Automobiles & Parts,Nachhaltigkeitsfaktor,Financial,Financial,Financial,Environmental,40.0,30.0,,,28.57142857142857,2773.714285714286,62100.588623170894,2773714.285714286,44.66486304252776,4.842541794461974,153.90944250621632
Continental,2024,7,17368.0,2.0,7,2769.2,1761.0,10.0,0.0,2341679565.2,41264050865.0,7.89,3.16,11655413949.0,197138.0,EBIT Konzern/Unternehmensbereich,Free Cashflow Konzern,ESG  Kriterium,Relativer TSR i.V.z. TSR STOXX Europe 600 Automobiles & Parts,ROCE,Financial,Financial,Financial,Financial,45.0,45.0,50.0,30.0,28.57142857142857,2481.1428571428573,59123.12161531516,2481142.8571428573,41.965694458530514,-10.548001648125249,5.704612743205462
Covestro,2015,4,3280.0,0.0,4,820.0,,,,757735156.06,13153672637.0,9.5,3.26,1773492197.2,15761.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,820.0,112524.09093331642,820000.0,7.287328368517504,,
Covestro,2016,4,16213.0,0.0,4,4053.25,,,,1393519618.0,12548001160.0,18.82,7.77,1997518665.8,15675.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,4053.25,127433.40770653907,4053250.0,31.806808535906498,394.2987804878049,83.9058946724727
Covestro,2017,4,13970.0,0.0,4,3492.5,,,,3372430401.8,16955697376.0,37.36,17.71,2296658684.0,15989.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3492.5,143639.92019513415,3492500.0,24.314271375641642,-13.834577191142905,142.0081036706295
Covestro,2018,4,13478.0,0.0,4,3369.5,,,,2954101488.6,16735328433.0,33.83,16.45,2241911129.7,16607.0,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,3369.5,134997.96048052024,3369500.0,24.959636338255702,-3.521832498210453,-12.404374986559297
Covestro,2019,4,6274.0,1.0,4,1902.3333333333333,567.0,,,962753674.63,13943638984.0,10.51,4.79,1979430542.2,17142.0,,,,,,Financial,Financial,Financial,Financial,,,,,25.0,1568.5,115472.55525609614,1568500.0,13.583314204153236,-53.45006677548598,-67.40959380219988
Covestro,2020,4,6947.0,1.0,4,1870.0,1337.0,,,857742410.3,13137325100.0,8.13,3.55,2114292092.9,17142.0,,,,,,Financial,Financial,Financial,Financial,,,,,25.0,1736.75,123339.87241278731,1736750.0,14.081010187748028,10.726809053235575,-10.907386499496596
Covestro,2021,4,15076.0,1.0,4,4056.6666666666665,2906.0,,,2563074495.8,18011742690.0,20.82,10.38,1951470329.8,16736.0,,,,,,Financial,Financial,Financial,Financial,,,,,25.0,3769.0,116603.15068116634,3769000.0,32.32331183147666,117.01453864977687,198.81634218174563
Covestro,2022,4,7615.0,1.0,4,2047.0,1474.0,0.0,,275182667.97,19164659605.0,-3.82,-1.87,2127865979.1,18013.0,EBITDA,ROCE über WACC,FOCF,TSR Faktor,Relative Kursentwicklung i.V.z. Aktienindex STOXX Europe 600 Chemicals (Outperformance-Faktor),Financial,Financial,Financial,Financial,25.0,25.0,,,25.0,1903.75,118129.46089490922,1903750.0,16.11579351651847,-49.489254444149644,-89.26357121414419
Covestro,2023,6,9497.246575342466,1.0,6,1528.0493150684931,1857.0,0.0,,13730736162.0,15886592130.0,303.91,,,17520.0,EBITDA,ROCE über WACC,FOCF,TSR Faktor,Relative Kursentwicklung i.V.z. Aktienindex STOXX Europe 600 Chemicals (Outperformance-Faktor),Financial,Financial,Financial,Financial,25.0,25.0,,,16.666666666666664,1582.8744292237443,,1582874.4292237442,,-16.854921642876196,4889.680586822751
Daimler Truck,2021,8,1243.348,1.0,8,157.195,142.983,,,3607331979.3,45036718626.0,14.29,4.28,8033533980.9,103541.0,,,,,,Financial,Financial,Financial,Financial,,,,,12.5,155.4185,77587.9504824176,155418.5,2.0031267617414352,,
Daimler Truck,2022,8,24000.95,1.0,8,3055.65,2611.4,0.0,0.0,3856823749.5,54337910929.0,12.93,4.17,8340807998.2,104729.0,EBIT,FCF Industriegeschäft,ESG-Ziele,Relative Umsatzrendite (RoS) i.V.z. Peer Group,Relative Aktienkursentwicklung i.V.z. Peer Group,Financial,Financial,Financial,Financial,50.0,50.0,50.0,50.0,12.5,3000.11875,79641.81839032169,3000118.75,37.67014378421806,1830.3485428053932,6.916240912443361
Daimler Truck,2023,8,26665.746575342466,1.0,8,3370.7066536203524,3070.8,25.0,0.0,6014517699.2,61758477716.0,16.99,5.3,9010174043.7,104416.0,Konzern-EBIT,FCF-IB,Nachhaltigkeitsziele,rel. Aktiekursentwicklung vs. MSCI World Industrials,nicht-finanzielle Kriterien,Financial,Financial,Financial,Financial,37.5,37.5,75.0,25.0,12.5,3333.218321917808,86291.124384194,3333218.321917808,38.62759172168529,11.102879574943758,55.944841917645945
Daimler Truck,2024,9,23091.2,2.0,9,2535.7571428571428,2670.45,25.0,0.0,4370650368.6,56180570473.0,12.69,3.93,8547026523.0,102895.0,Konzern-/Segment-EBIT,FCF IB,Nachhaltigkeitsziele,rel. Aktiekursentwicklung vs. MSCI World Industrials,nicht-finanzielle Kriterien,Financial,Financial,Financial,Financial,37.5,37.5,75.0,25.0,22.22222222222222,2565.688888888889,83065.51847028524,2565688.888888889,30.887532349619953,-23.02667749009948,-27.33165671486265
Deutsche Bank,2006,6,32901.534999999996,0.0,6,5483.589166666666,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,5483.589166666666,,5483589.166666666,,,
Deutsche Bank,2007,5,33182.393,0.0,5,6636.4785999999995,,,,,,,,,,,,,,,Financial,Financial,Financial,Financial,,,,,0.0,6636.4785999999995,,6636478.6,,21.024358286019186,
