isin|year|company_shortname|company_name|opting_out|index_listing|new_cnameshort|n_executives|days_bt|fy_begin|fy_end|salary_bt|one_year_bonus_bt|multi_year_bonus_bt|multi_year_bonus_grants_bt|multi_year_bonus_payout_bt|total_equity_grants_bt|stock_grants_bt|option_grants_bt|other_annual_bt|total_comp_bt|one_time_payment_bt|pension_bt|total_comp_pens_and_one_time_bt
"DE0005565204"|2021|"Dürr"|"Dürr AG"|0|"MDAX"|""|3|1094|"01jan2021"|"31dec2021"|2350|2675|0|0|0|1975|1975|0|100.578|7100.578|0|577.5|7678.078
"DE000ENAG999"|2006|"E.ON"|"E.ON SE"|0|"DAX"|""|9|2216|"01jan2006"|"31dec2006"|4845|9950|0|||5196.083|5196.083|0|244.356|20235.44|1500|5527.072|27262.51
"DE000ENAG999"|2007|"E.ON"|"E.ON SE"|0|"DAX"|""|7|2279|"01jan2007"|"31dec2007"|4727.5|11070|0|||4372.429|4372.429|0|260.465|20430.39|0|4518.059|24948.45
"DE000ENAG999"|2008|"E.ON"|"E.ON SE"|0|"DAX"|""|6|1884|"01jan2008"|"31dec2008"|4573.333|9565|0|||4423.713|4423.713|0|382.875|18944.92|0|3592.599|22537.52
"DE000ENAG999"|2009|"E.ON"|"E.ON SE"|0|"DAX"|""|5|1825|"01jan2009"|"31dec2009"|4490|7620|0|||3750.576|3750.576|0|224.404|16084.98|0|2947.449|19032.43
"DE000ENAG999"|2010|"E.ON"|"E.ON SE"|0|"DAX"|""|9|1907|"01jan2010"|"31dec2010"|4293.742|5022.745|2704.555|||3127.477|3127.477|0|229.811|15378.33|11531.75|3559.397|30469.48
"DE000ENAG999"|2011|"E.ON"|"E.ON SE"|0|"DAX"|""|6|2190|"01jan2011"|"31dec2011"|4760|5125.25|2759.75|||4085.499|4085.499|0|831.681|17562.18|0|3518.591|21080.77
"DE000ENAG999"|2012|"E.ON"|"E.ON SE"|0|"DAX"|""|6|2190|"01jan2012"|"31dec2012"|4940|6863.35|3695.65|||5968|5968|0|556|22023|0|4082.434|26105.43
"DE000ENAG999"|2013|"E.ON"|"E.ON SE"|0|"DAX"|""|9|2214|"01jan2013"|"31dec2013"|4998.333|6115.805|0|||6754.144|6754.144|0|419.945|18288.23|1781|0|20069.23
"DE000ENAG999"|2014|"E.ON"|"E.ON SE"|0|"DAX"|""|6|2190|"01jan2014"|"31dec2014"|4840|5776.932|0|0|0|6279.119|6279.119|0|172.704|17068.76|0|1504.774|18573.53
"DE000ENAG999"|2015|"E.ON"|"E.ON SE"|0|"DAX"|""|7|2094|"01jan2015"|"31dec2015"|4665|4576.704|0|0|0|5456.601|5456.601|0|152.549|14850.85|7031|2147.791|24029.64
"DE000ENAG999"|2016|"E.ON"|"E.ON SE"|0|"DAX"|""|5|1550|"01jan2016"|"31dec2016"|3615|4346.333|0|0|0|4151.294|4151.294|0|320.591|12433.22|1400|1723.593|15556.81
"DE000ENAG999"|2017|"E.ON"|"E.ON SE"|0|"DAX"|""|5|1548|"01jan2017"|"31dec2017"|3615|5819.85|0|0|0|4390.833|4390.833|0|188.103|14013.79|0|1620.767|15634.55
"DE000ENAG999"|2018|"E.ON"|"E.ON SE"|0|"DAX"|""|5|1673|"01jan2018"|"31dec2018"|3848.333|7015.8|0|0|0|4872.083|4872.083|0|205.252|15941.47|0|1717.925|17659.39
"DE000ENAG999"|2019|"E.ON"|"E.ON SE"|0|"DAX"|""|5|1825|"01jan2019"|"31dec2019"|4140|5956.809|0|0|0|5290.833|5290.833|0|222.761|15610.4|0|1922.257|17532.66
"DE000ENAG999"|2020|"E.ON"|"E.ON SE"|0|"DAX"|""|5|1825|"01jan2020"|"31dec2020"|4140|4429.559|0|0|0|5341.243|5341.243|0|207.727|14118.53|0|2027.881|16146.41
"DE000ENAG999"|2021|"E.ON"|"E.ON SE"|0|"DAX"|""|7|1821|"01jan2021"|"31dec2021"|4050|7054|0|0|0|4568.75|4568.75|0|187|15859.75|1.808|1865|17726.56
"NL0000235190"|2006|"EADS"|"EADS"|0|"MDAX"|""|5|1459|"01jan2006"|"31dec2006"|4335.336|2186.451|0|||3392.225|1425.275|1966.95|46.536|9960.548|8562.593|0|18523.14
"NL0000235190"|2007|"EADS"|"EADS"|0|"MDAX"|""|4|1170|"01jan2007"|"31dec2007"|3954.733|2743.942|0|||703.8245|0|703.8245|0|7402.5|3266.667|0|10669.17
"NL0000235190"|2008|"EADS"|"EADS"|0|"MDAX"|""|1|365|"01jan2008"|"31dec2008"|900|1545.5|0|||464.4|0|464.4|0|2909.9|0|0|2909.9
"NL0000235190"|2009|"EADS"|"EADS"|0|"MDAX"|""|1|365|"01jan2009"|"31dec2009"|900|1141|0|||0|0|0|0|2041|0|0|2041
"NL0000235190"|2010|"EADS"|"EADS"|0|"MDAX"|""|1|365|"01jan2010"|"31dec2010"|900|1733|0|||0|0|0|24.12|2657.12|0|0|2657.12
"NL0000235190"|2011|"EADS"|"EADS"|0|"MDAX"|""|1|365|"01jan2011"|"31dec2011"|990|1993.475|0|||1185.284|0|1185.284|24.12|4192.879|0|0|4192.879
"NL0000235190"|2012|"EADS"|"EADS"|0|"MDAX"|""|2|365|"01jan2012"|"31dec2012"|1229.169|2108.698|0|||1248.44|0|1248.44|57.134|4643.441|0|0|4643.441
"NL0000235190"|2013|"EADS"|"EADS"|0|"MDAX"|"Airbus"|1|365|"01jan2013"|"31dec2013"|1400|1990|0|||4669|0|4669|85|8144|0|544|8688
"NL0000235190"|2014|"EADS"|"Airbus Group N.V."|0|"MDAX"|"Airbus"|1|365|"01jan2014"|"31dec2014"|1400.004|1750|0|0|0|2798.039|2798.039|0|79.587|6027.63|0|1043.679|7071.309
"NL0000235190"|2015|"EADS"|"Airbus Group SE"|0|"MDAX"|"Airbus"|1|365|"01jan2015"|"31dec2015"|1400.004|1659|0|0|0|2401.751|2401.751|0|80.418|5541.173|0|1079.861|6621.034
"NL0000235190"|2016|"EADS"|"Airbus Group SE"|0|"MDAX"|""|1|365|"01jan2016"|"31dec2016"|1500|2062|0|0|0|1528.732|1528.732|0|83.423|5174.155|0|1075.888|6250.043
"NL0000235190"|2017|"EADS"|"Airbus Group SE"|0|"MDAX"|""|1|365|"01jan2017"|"31dec2017"|1500|1912.5|0|0|0|1551.666|1551.666|0|75.262|5039.428|2900|1175.057|9114.485
"NL0000235190"|2018|"EADS"|"Airbus Group SE"|0|"MDAX"|""|1|365|"01jan2018"|"31dec2018"|1500|2317.5|0|0|0|0|0|0|61.144|3878.644|302.256|1136.706|5317.606
"NL0000235190"|2019|"EADS"|"Airbus Group SE"|0|"MDAX"|""|2|363|"01jan2019"|"31dec2019"|1392.046|1552.857|0|0|0|1349.984|1349.984|0|54.423|4349.31|2134.838|2694.448|9178.596
"NL0000235190"|2020|"EADS"|"Airbus Group SE"|0|"MDAX"|""|1|365|"01jan2020"|"31dec2020"|1350|1404|0|0|0|1349.914|1349.914|0|33.79|4137.704|0|1179.332|5317.036
"NL0000235190"|2021|"EADS"|"Airbus Group SE"|0|"DAX and MDAX"|""|1|365|"01jan2021"|"31dec2021"|1350|2241|0|0|0|1350.037|1350.037|0|32|4973.037|0|1138.794|6111.831
"DE0007856023"|2006|"ElringKlinger"|"ElringKlinger AG"|0|""|""|3|1094|"01jan2006"|"31dec2006"|733.123|991.1494|1183.533|||0|0|0|0|2907.805|0|0|2907.805
"DE0007856023"|2007|"ElringKlinger"|"ElringKlinger AG"|0|""|""|3|1095|"01jan2007"|"31dec2007"|749.5974|1222.564|1236.978|||0|0|0|0|3209.139|0|184|3393.139
"DE0007856023"|2008|"ElringKlinger"|"ElringKlinger AG"|0|""|""|3|1095|"01jan2008"|"31dec2008"|522.5515|487.7784|0|||57.15821|0|57.15821|0|1067.488|0|121|1188.488
"DE0007856023"|2009|"ElringKlinger"|"ElringKlinger AG"|0|"MDAX"|""|3|1095|"01jan2009"|"31dec2009"|802.2435|0|1030.433|||94.49208|0|94.49208|0|1927.169|0|169|2096.168
"DE0007856023"|2010|"ElringKlinger"|"ElringKlinger AG"|0|"MDAX"|""|3|1095|"01jan2010"|"31dec2010"|823|0|966|||132|0|132.235|0|1921|0|317|2238
"DE0007856023"|2011|"ElringKlinger"|"ElringKlinger AG"|0|"MDAX"|""|3|1095|"01jan2011"|"31dec2011"|866|0|1288.163|||109.251|0|109.251|0|2263.414|0|2577|4840.414
"DE0007856023"|2012|"ElringKlinger"|"ElringKlinger AG"|0|"MDAX"|""|3|1095|"01jan2012"|"31dec2012"|889.068|0|1600.722|||148.579|0|148.579|0|2638.369|0|0|2638.369
"DE0007856023"|2013|"ElringKlinger"|"ElringKlinger AG"|0|"MDAX"|""|3|1095|"01jan2013"|"31dec2013"|1264.768|0|2310.592|||444.176|0|444.176|0|4019.536|0|0|4019.536
"DE0007856023"|2014|"ElringKlinger"|"ElringKlinger AG"|0|"MDAX"|""|3|1095|"01jan2014"|"31dec2014"|1224|3117|1467|4359|1467|0|0|0|84|5892|0|521|6413
"DE0007856023"|2015|"ElringKlinger"|"ElringKlinger AG"|0|"MDAX"|""|3|1095|"01jan2015"|"31dec2015"|1293|2958|1176|1161|1176|0|0|0|94|5521|0|523|6044
"DE0007856023"|2016|"ElringKlinger"|"ElringKlinger AG"|0|"MDAX"|""|4|1148|"01jan2016"|"31dec2016"|1254|2675|536|355|536|0|0|0|100|4565|2743|532|7840
"DE0006095003"|2020|"Encavis"|"Encavis AG"|0|""|""|2|730|"01jan2020"|"31dec2020"|875|1000|0|0|0|590.4474|0|590.4474|59.06253|2524.51|0|0|2524.51
"DE000EVNK013"|2010|"Evonik"|"Evonik Industries AG"|1|""|""|3|1095|"01jan2010"|"31dec2010"|8321|0|6000|||0|0|0|0|14321|0|0|14321
"DE000EVNK013"|2011|"Evonik"|"Evonik Industries AG"|1|""|""|6|1673|"01jan2011"|"31dec2011"|11141|0|0|||0|0|0|0|11141|2181|0|13322
"DE000EVNK013"|2013|"Evonik"|"Evonik Industries AG"|0|"MDAX"|""|7|2186|"01jan2013"|"31dec2013"|3635|6261|0|||3650|3650|0|7330|20876|16244|1537|38657
"DE000EVNK013"|2014|"Evonik"|"Evonik Industries AG"|0|"MDAX"|""|5|1643|"01jan2014"|"31dec2014"|3200|3676|0|0|0|3172|3172|0|257|10305|0|1526|11831
"DE000EVNK013"|2015|"Evonik"|"Evonik Industries AG"|0|"MDAX"|""|6|1823|"01jan2015"|"31dec2015"|3500|6688|0|0|0|5507|5507|0|244|15939|2380|2261|20580
"DE000EVNK013"|2016|"Evonik"|"Evonik Industries AG"|0|"MDAX"|""|5|1825|"01jan2016"|"31dec2016"|4230|4270|0|0|0|2973|2973|0|452|11925|0|1116|13041
"DE000EVNK013"|2017|"Evonik"|"Evonik Industries AG"|0|"MDAX"|""|6|1538|"01jan2017"|"31dec2017"|3739|3947|0|0|0|2676|2676|0|757|11119|9660|1482|22261
"DE000EVNK013"|2018|"Evonik"|"Evonik Industries AG"|0|"MDAX"|""|4|1460|"01jan2018"|"31dec2018"|4130|4363|0|0|0|3054|3054|0|510|12057|0|2431|14488
"DE000EVNK013"|2019|"Evonik"|"Evonik Industries AG"|0|"MDAX"|""|4|1460|"01jan2019"|"31dec2019"|4130|3015|0|0|0|4026|4026|0|621|11792|0|2540|14332
"DE000EVNK013"|2020|"Evonik"|"Evonik Industries AG"|0|"MDAX"|""|4|1460|"01jan2020"|"31dec2020"|4130|2408|0|0|0|3673|3673|0|751|10962|0|2849|13811
"DE000EVNK013"|2021|"Evonik"|"Evonik Industries AG"|0|"MDAX"|""|4|1460|"01jan2021"|"31dec2021"|4130|5468|0|0|0|4650|4650|0|180|14428|0|3038|17466
"DE0005664809"|2017|"Evotec"|"Evotec AG"|0|"MDAX"|""|4|1460|"01jan2017"|"31dec2017"|1390|896|0|0|0|1535|1535|0|192|4013|0|0|4013
"DE0005664809"|2018|"Evotec"|"Evotec AG"|0|"MDAX"|""|4|1459|"01jan2018"|"31dec2018"|1386|1301|0|0|0|1529|1529|0|194|4410|0|0|4410
"DE0005664809"|2019|"Evotec"|"Evotec AG"|0|"MDAX"|""|4|1459|"01jan2019"|"31dec2019"|1485|903|0|0|0|1605|1605|0|219|4212|0|0|4212
"DE0005664809"|2020|"Evotec"|"Evotec AG"|0|"MDAX"|""|4|1460|"01jan2020"|"31dec2020"|1540|1311|0|0|0|1930|1930|0|228|5009|0|0|5009
"DE0005664809"|2021|"Evotec"|"Evotec AG"|0|"MDAX"|""|4|1460|"01jan2021"|"31dec2021"|1640|1319|0|0|0|5330|5330|0|288|8577|0|0|8577
"DE0005772206"|2006|"Fielmann"|"Fielmann AG"|0|"MDAX"|""|4|1460|"01jan2006"|"31dec2006"|1836|2533|0|||0|0|0|0|4369|0|22|4391
"DE0005772206"|2007|"Fielmann"|"Fielmann AG"|0|""|""|5|1439|"01jan2007"|"31dec2007"|376|512|0|||0|0|0|0|888|0|174|1062
"DE0005772206"|2008|"Fielmann"|"Fielmann AG"|0|""|""|4|1460|"01jan2008"|"31dec2008"|2082|4232|0|||0|0|0|0|6314|0|480|6794
"DE0005772206"|2009|"Fielmann"|"Fielmann AG"|0|"MDAX"|""|4|1460|"01jan2009"|"31dec2009"|2153|4277|0|||0|0|0|0|6430|0|80|6510
"DE0005772206"|2010|"Fielmann"|"Fielmann AG"|0|"MDAX"|""|4|1460|"01jan2010"|"31dec2010"|2286|4265|376|||0|0|0|0|6927|0|664|7591
"DE0005772206"|2011|"Fielmann"|"Fielmann AG"|0|"MDAX"|""|4|1460|"01jan2011"|"31dec2011"|2875|3318|1418|||0|0|0|0|7611|0|749|8360
"DE0005772206"|2012|"Fielmann"|"Fielmann AG"|0|"MDAX"|""|4|1460|"01jan2012"|"31dec2012"|3327|3545|1520|||0|0|0|0|8392|0|0|8392
"DE0005772206"|2013|"Fielmann"|"Fielmann AG"|0|"MDAX"|""|4|1460|"01jan2013"|"31dec2013"|3340|3816|1629|||0|0|0|0|8785|0|291|9076
"DE0005772206"|2014|"Fielmann"|"Fielmann AG"|0|"MDAX"|""|4|1460|"01jan2014"|"31dec2014"|3250|3920|1637|1891|1637|0|0|0|122|8929|0|184|9113
"DE0005772206"|2015|"Fielmann"|"Fielmann AG"|0|"MDAX"|""|5|1673|"01jan2015"|"31dec2015"|3640|4186|1794|2129|1794|0|0|0|124|9744|0|498|10242
"DE0005772206"|2016|"Fielmann"|"Fielmann AG"|0|"MDAX"|""|6|2190|"01jan2016"|"31dec2016"|4276|4511|1934|2674|1934|0|0|0|126|10847|0|104|10951
"DE0005772206"|2017|"Fielmann"|"Fielmann AG"|0|"MDAX"|""|7|2188|"01jan2017"|"31dec2017"|4271|5366|3396|2651|3396|0|0|0|122|13155|429|111|13695
"DE0005772206"|2018|"Fielmann"|"Fielmann AG"|0|"MDAX"|""|6|1925|"01jan2018"|"31dec2018"|4249|4779|2053|2355|2053|0|0|0|115|11196|0|0|11196
"DE0005773303"|2006|"Fraport"|"Fraport AG"|0|"MDAX"|""|4|1460|"01jan2006"|"31dec2006"|1169|1579|0|||963|0|963.5|151|3862|0|746.7|4608.7
"DE0005773303"|2007|"Fraport"|"Fraport AG"|0|"MDAX"|""|5|1458|"01jan2007"|"31dec2007"|1183.8|1320.932|0|||1508.068|275.068|1234.14|222.1|4234.9|0|936.2|5171.1
"DE0005773303"|2008|"Fraport"|"Fraport AG"|0|"MDAX"|""|4|1460|"01jan2008"|"31dec2008"|1185|1235.8|0|||1305.4|407.4|897.8|184.7|3910.9|0|447|4357.9
"DE0005773303"|2009|"Fraport"|"Fraport AG"|0|"MDAX"|""|5|1458|"01jan2009"|"31dec2009"|1165|1171.54|0|||1009.06|377.06|632.7|152.7|3498.3|0|0|3498.3
"DE0005773303"|2010|"Fraport"|"Fraport AG"|0|"MDAX"|""|4|1460|"01jan2010"|"31dec2010"|1335|1929.8|390|||936|936|0|106|4696.8|175|1184|6055.8
"DE0005773303"|2011|"Fraport"|"Fraport AG"|0|"MDAX"|""|4|1460|"01jan2011"|"31dec2011"|1335|1088.5|1349|||1251|1251|0|135|5158.5|0|1088|6246.5
"DE0005773303"|2012|"Fraport"|"Fraport AG"|0|"MDAX"|""|5|1459|"01jan2012"|"31dec2012"|1335|1604.8|463.125|||938|938|0|140|4480.925|0|0|4480.925
"DE0005773303"|2013|"Fraport"|"Fraport AG"|0|"MDAX"|""|5|1824|"01jan2013"|"31dec2013"|1635|2447.7|240|||1275.1|1275.1|0|190.4|5788.2|0|564|6352.2
"DE0005773303"|2014|"Fraport"|"Fraport AG"|0|"MDAX"|""|5|1702|"01jan2014"|"31dec2014"|1535|2338.1|183.8|410|183.8|1283.4|1283.4|0|204.9|5545.2|12.5|1054.4|6612.1
"DE0005773303"|2015|"Fraport"|"Fraport AG"|0|"MDAX"|""|4|1460|"01jan2015"|"31dec2015"|1335|2173.2|112.5|390|112.5|1215.3|1215.3|0|129.8|4965.8|0|1122.6|6088.4
"DE0005773303"|2016|"Fraport"|"Fraport AG"|0|"MDAX"|""|4|1460|"01jan2016"|"31dec2016"|1335|2438.8|195|390|195|1504.2|1504.2|0|145.9|5618.9|0|1089.5|6708.4
"DE0005773303"|2017|"Fraport"|"Fraport AG"|0|"MDAX"|""|4|1460|"01jan2017"|"31dec2017"|1335|2434.5|195|390|195|1456.3|1456.3|0|121.2|5542|0|1158.1|6700.1
"DE0005773303"|2018|"Fraport"|"Fraport AG"|0|"MDAX"|""|4|1460|"01jan2018"|"31dec2018"|1335|2823.8|465|390|465|2460.2|2460.2|0|245|7329|0|1178.5|8507.5
"DE0005773303"|2019|"Fraport"|"Fraport AG"|0|"MDAX"|""|5|1643|"01jan2019"|"31dec2019"|1485|3188.4|330|465|330|1840|1840|0|238.8|7082.2|0|1334.3|8416.5
"DE0005773303"|2020|"Fraport"|"Fraport AG"|0|"MDAX"|""|5|1825|"01jan2020"|"31dec2020"|2735|0|2950.8|3169|2950.8|0|0|0|208.3|5894.1|0|1686.5|7580.6
"DE0005773303"|2021|"Fraport"|"Fraport AG"|0|"MDAX"|""|5|1825|"01jan2021"|"31dec2021"|2735|3307.5|0|3169|0|0|0|0|201.5|6244|0|1389.7|7633.7
"DE000A0Z2ZZ5"|2017|"Freenet"|"freenet AG"|0|""|""|3|1095|"01jan2017"|"31dec2017"|1760|1566|329|1764|329|0|0|0|42|3697|0|1101|4798
"DE000A0Z2ZZ5"|2018|"Freenet"|"freenet AG"|0|"MDAX"|""|5|1520|"01jan2018"|"31dec2018"|2344|1592|0|1619|0|0|0|0|54|3990|1010|1177|6177
"DE000A0Z2ZZ5"|2019|"Freenet"|"freenet AG"|0|"MDAX"|""|5|1824|"01jan2019"|"31dec2019"|2980|1778|5421|1262|5421|0|0|0|58|10237|0|1262|11499
"DE000A0Z2ZZ5"|2020|"Freenet"|"freenet AG"|0|"MDAX"|""|5|1825|"01jan2020"|"31dec2020"|3000|2721|0|1031|0|0|0|0|62|5783|0|1216|6999
"DE000A0Z2ZZ5"|2021|"Freenet"|"freenet AG"|0|"MDAX"|""|5|1825|"01jan2021"|"31dec2021"|3000|2212|0|0|0|1696.667|1696.667|0|64|6972.667|0|900|7872.667
"DE0005785604"|2006|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"MDAX"|""|4|1460|"01jan2006"|"31dec2006"|1775|3033|0|||1750|0|1750|257|6815|0|0|6815
"DE0005785604"|2007|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"MDAX"|""|5|1642|"01jan2007"|"31dec2007"|2137|3112|0|||2514|0|2514|261|8024|675.5|0|8699.5
"DE0005785604"|2008|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"DAX"|""|6|2190|"01jan2008"|"31dec2008"|2775|4155|0|||2855|0|2855|227|10012|0|0|10012
"DE0005785604"|2009|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"DAX and MDAX"|""|6|2190|"01jan2009"|"31dec2009"|2775|4004|0|||1490|0|1490|255|8524|0|0|8524
"DE0005785604"|2010|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"DAX"|""|6|2190|"01jan2010"|"31dec2010"|3200|3513|947|||2568|0|2568|254|10482|0|2770|13252
"DE0005785604"|2011|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"DAX"|""|6|2190|"01jan2011"|"31dec2011"|3200|4461|230|||4394|600|3794|352|12637|0|561|13198
"DE0005785604"|2012|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"DAX"|""|6|2190|"01jan2012"|"31dec2012"|3525|4589|148|||4808|600|4208|253|13323|0|4155|17478
"DE0005785604"|2013|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"DAX"|""|6|2189|"01jan2013"|"31dec2013"|3525|5627|203|||6136|3274|2862|409|15900|0|0|15900
"DE0005785604"|2014|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"DAX"|""|6|2190|"01jan2014"|"31dec2014"|3525|5709|108|271|108|6002|3392|2610|399|15743|0|965|16708
"DE0005785604"|2015|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"DAX"|""|6|2190|"01jan2015"|"31dec2015"|3860|6911|49|0|49|9882|4902|4980|614|21316|0|1362|22678
"DE0005785604"|2016|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"DAX"|""|6|2006|"01jan2016"|"31dec2016"|3560|6851|203|0|203|8063|2725|5338|396|19073|0|1303|20376
"DE0005785604"|2017|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"DAX"|""|6|1977|"01jan2017"|"31dec2017"|3625|6674|271|148|271|7891|2493|5398|392|18853|0|1384|20237
"DE0005785604"|2018|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"DAX"|""|6|2190|"01jan2018"|"31dec2018"|4005|7333|0|171|0|9000|9000|0|581|20919|0|1377|22296
"DE0005785604"|2019|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"DAX"|""|6|2190|"01jan2019"|"31dec2019"|4050|7332|0|172|0|9000|9000|0|520|20902|0|1424|22326
"DE0005785604"|2020|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"DAX"|""|7|2036|"01jan2020"|"31dec2020"|3949|6614|148|183|148|7700|7700|0|522|18933|303|2815|22051
"DE0005785604"|2021|"Fresenius"|"Fresenius SE & Co. KGaA"|0|"DAX"|""|6|2099|"01jan2021"|"31dec2021"|5655|5814|0|0|0|8673|8673|0|647|20789|0|1747|22536
"DE0005785802"|2006|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|7|2555|"01jan2006"|"31dec2006"|3458|6411|0|||6433.891|2676|3757.891|510|16812.89|0|0|16812.89
"DE0005785802"|2007|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|7|2555|"01jan2007"|"31dec2007"|3406|7214|0|||7222.32|3353|3869.32|641|18483.32|0|0|18483.32
"DE0005785802"|2008|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|7|2555|"01jan2008"|"31dec2008"|3534|4327|0|||5392|1488|3902.851|626|13879|0|0|13879
"DE0005785802"|2009|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|7|2432|"01jan2009"|"31dec2009"|3604|5113|0|||3764|1103|2661|712|13193|0|0|13193
"DE0005785802"|2010|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|7|2553|"01jan2010"|"31dec2010"|4013|5261|0|||5376|1963|3417|864|15514|1723|0|17237
"DE0005785802"|2011|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|7|2555|"01jan2011"|"31dec2011"|3970|4972|0|||7302|3168|4134|760|17004|0|0|17004
"DE0005785802"|2012|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|7|2555|"01jan2012"|"31dec2012"|4364|6377|0|||7386|3454|3932|1016|19143|0|8109|27252
"DE0005785802"|2013|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|8|2859|"01jan2013"|"31dec2013"|4575|7850|0|||4890|1959|2931|931|18246|0|0|18246
"DE0005785802"|2014|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|9|2642|"01jan2014"|"31dec2014"|4044|2632|0|0|0|4248|1779|2469|3653|14577|1946|1700|18223
"DE0005785802"|2015|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|7|2555|"01jan2015"|"31dec2015"|4694|4415|0|0|0|12939|5384|7555|2169|24217|0|4101|28318
"DE0005785802"|2016|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|8|2554|"01jan2016"|"31dec2016"|4683|8641|0|0|0|9451|9451|0|852|23627|678|3087|27392
"DE0005785802"|2017|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|8|2553|"01jan2017"|"31dec2017"|4752|8640|0|0|0|8892|8892|0|1016|23300|0|3016|26316
"DE0005785802"|2018|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|7|2311|"01jan2018"|"31dec2018"|4535|8437|0|0|0|9195|9195|0|1997|24164|0|1899|26063
"DE0005785802"|2019|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|8|2553|"01jan2019"|"31dec2019"|5284|7869|0|0|0|9783|9783|0|1838|24774|0|4675|29449
"DE0005785802"|2020|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|8|2920|"01jan2020"|"31dec2020"|7957|8069|0|0|0|9842|9842|0|1785|27653|200|5749|33602
"DE0005785802"|2021|"Fresenius Medical Care"|"Fresenius Medical Care AG & Co. KGaA"|0|"DAX"|""|8|2917|"01jan2021"|"31dec2021"|7961|6819|0|0|0|10748|10748|0|1370|26898|200|5146|32244
"DE0005790406"|2006|"Fuchs Petrolub"|"Fuchs Petrolub AG"|1|""|""|4|1460|"01jan2006"|"31dec2006"|1021|3142|0|||0|0|0|0|4163|0|227|4390
"DE0005790406"|2007|"Fuchs Petrolub"|"Fuchs Petrolub AG"|1|""|""|4|1460|"01jan2007"|"31dec2007"|1036|4250|0|||0|0|0|0|5286|0|231|5517
"DE0005790406"|2008|"Fuchs Petrolub"|"Fuchs Petrolub AG"|1|"MDAX"|""|4|1460|"01jan2008"|"31dec2008"|1076|3414|0|||0|0|0|0|4490|0|208|4698
"DE0005790406"|2009|"Fuchs Petrolub"|"Fuchs Petrolub AG"|1|"MDAX"|""|6|2187|"01jan2009"|"31dec2009"|1682|4263|0|||0|0|0|0|5945|0|328|6273
"DE0005790406"|2010|"Fuchs Petrolub"|"Fuchs Petrolub AG"|1|"MDAX"|""|5|1825|"01jan2010"|"31dec2010"|1436|4111|0|||0|0|0|0|5547|0|281|5828
"DE0005790406"|2011|"Fuchs Petrolub"|"Fuchs Petrolub AG"|1|"MDAX"|""|5|1825|"01jan2011"|"31dec2011"|1478|4623|0|||0|0|0|0|6101|0|298|6399
"DE0005790406"|2012|"Fuchs Petrolub"|"Fuchs Petrolub AG"|1|"MDAX"|""|5|1825|"01jan2012"|"31dec2012"|1513|5498|0|||0|0|0|0|7011|0|0|7011
"DE0005790406"|2013|"Fuchs Petrolub"|"Fuchs Petrolub AG"|1|"MDAX"|""|5|1825|"01jan2013"|"31dec2013"|1549|5615|0|||0|0|0|0|7164|0|496|7660
"DE0005790406"|2014|"Fuchs Petrolub"|"Fuchs Petrolub SE"|1|"MDAX"|""|5|1640|"01jan2014"|"31dec2014"|1440|5401|0|0|0|0|0|0|0|6841|0|2738|9579
