isin,company_shortname,year,role,sector,n_seat_holders,comp_per_seat,PC1,PC2,PC3,PC4,PC5,PC6,PC7
DE0005190003,BMW,2010,Other,Consumer Discretionary,5,2322.8086,1.0519584855894095,2.0354727248776245,-1.4596762107747254,2.598556630308406,1.1418310557119256,0.34074447245839173,-0.16984363223514368
DE0005190003,BMW,2011,CEO,Consumer Discretionary,1,6156.535,2.5917658357852753,1.4479798031447053,-0.532674313455687,2.7842158949701594,1.4342294789618335,0.5039598784659797,-0.1633105163742979
DE0005190003,BMW,2011,CFO,Consumer Discretionary,1,3607.253,2.2391293976637425,1.4448653951423063,-0.47215645318157945,2.7356371198758316,1.325923580008909,0.5129497737617666,-0.15565756084640486
DE0005190003,BMW,2011,Other,Consumer Discretionary,5,3497.0612,2.211018402387933,1.4246531201168209,-0.47633469515159005,2.745065194077045,1.30686252006624,0.49532584725811285,-0.1270358722022375
DE0005190003,BMW,2012,CEO,Consumer Discretionary,1,6627.069,2.2949306994738614,0.9828844867382133,-0.6146909500057957,2.8041073855225886,1.0998544334043105,0.6471848473426953,-0.4050079549481104
DE0005190003,BMW,2012,CFO,Consumer Discretionary,1,3858.055,1.923228767997774,1.0154130118769897,-0.5200499723853721,2.766098147977414,1.1037742305533065,0.47539756870832717,-0.5605321993306946
DE0005190003,BMW,2012,Other,Consumer Discretionary,6,3754.0309362477233,1.9055941543605037,1.014369654081753,-0.519514322376705,2.779533783482725,1.1112089866655048,0.43049841764962554,-0.5450912127376906
DE0005190003,BMW,2013,CEO,Consumer Discretionary,1,7032.836,2.416380947446539,1.119814165010441,-0.5982257392138645,2.7654860247601256,1.1741324910093294,0.7871077963695953,-0.4756210388396742
DE0005190003,BMW,2013,CFO,Consumer Discretionary,1,4088.298,2.0452501075517606,1.1584279403550786,-0.5005373610639701,2.729865582634363,1.1886835714669663,0.6009199895939957,-0.6417532205046796
DE0005190003,BMW,2013,Other,Consumer Discretionary,7,3845.442224713243,1.9768605374487782,1.1349986118540907,-0.5043090036795875,2.7333180917281235,1.1512638761536007,0.6382426658150658,-0.6371422366375956
DE0005190003,BMW,2014,CEO,Consumer Discretionary,1,7245.159,2.3569445251696512,1.221148804502293,-0.4081135816725916,2.6936253478960515,1.3402483127180667,0.48569632679365565,-0.28593286303155596
DE0005190003,BMW,2014,CFO,Consumer Discretionary,1,4262.153,1.9786796325206464,1.198229388946894,-0.3428576695609449,2.650540644152608,1.2414097061889762,0.45544957328976204,-0.3365417718741099
DE0005190003,BMW,2014,Other,Consumer Discretionary,7,3950.82151754386,1.9054750402179728,1.16166282135313,-0.35685804081546135,2.6891520372263558,1.2111811870964015,0.40352611158836443,-0.26259315438841613
DE0005190003,BMW,2015,CEO,Consumer Discretionary,1,6218.971,2.258338300036616,1.2623011963885353,-0.3654209025834385,2.6557463971794886,1.3419063378381084,0.5124898115308175,-0.33608820659429733
DE0005190003,BMW,2015,CFO,Consumer Discretionary,1,4313.952,1.9893655307794147,1.2043437931010461,-0.3376156768977969,2.6508577119320895,1.2456791922029604,0.4449590129722824,-0.29374091284205167
DE0005190003,BMW,2015,Other,Consumer Discretionary,7,4387.784032840723,1.9701627004420892,1.138527795208035,-0.3828166360281757,2.717745261310745,1.1952875011178452,0.40935427026555427,-0.1373012581177633
DE0005190003,BMW,2016,CEO,Consumer Discretionary,1,7627.519,2.430592987858662,1.2409044635256483,-0.42020002893827885,2.7384598705746437,1.3793671519252237,0.36411898756373334,-0.12047708622687676
DE0005190003,BMW,2016,CFO,Consumer Discretionary,1,4495.825,2.061708147024767,1.2622912460889177,-0.33647230749734364,2.647029810840404,1.2816310151639043,0.47147265298201185,-0.26251209400296227
DE0005190003,BMW,2016,Other,Consumer Discretionary,7,4221.639675039246,2.0072448394309284,1.1818482164837014,-0.37232339677423504,2.685628639390291,1.1854520337293413,0.46015891375590495,-0.07336884637572084
DE0005190003,BMW,2017,CEO,Consumer Discretionary,1,8382.729,2.627761448444054,1.3446602532129763,-0.4741460527796808,2.7710439226452532,1.4456090972782287,0.40076889970419904,-0.05616052162775702
DE0005190003,BMW,2017,CFO,Consumer Discretionary,1,4284.576565934066,2.1437780647920444,1.2330578308582527,-0.4508926767326941,2.734985169528134,1.1617336558401499,0.5430626190602438,0.1346074109519715
DE0005190003,BMW,2017,Other,Consumer Discretionary,6,4603.448954212454,2.1939923684045413,1.258416292179703,-0.4368649137684048,2.750311898185239,1.2515886988909153,0.40700475737837555,0.04718944216345171
DE0005190003,BMW,2018,CEO,Consumer Discretionary,1,5376.11,1.5693849811569804,-0.020933609961475957,0.47570504122108337,1.1537177356591874,0.34619644375132197,-0.029067150829373473,-0.48022478495154686
DE0005190003,BMW,2018,CFO,Consumer Discretionary,1,2516.716,1.0842709810886773,-0.07368898286828172,0.5152526226452662,1.1798113843377134,0.14140228097270563,-0.08246213145439413,-0.22735461326725226
DE0005190003,BMW,2018,Other,Consumer Discretionary,7,2704.816785160218,1.1049175113716878,-0.028605964113449494,0.5309274392473151,1.0800373497932838,0.1125272194477371,0.24755607734708854,-0.41441133635791366
DE0005190003,BMW,2019,CEO,Consumer Discretionary,1,4126.64,1.7235269422110082,-2.1384663134120108,-1.622698471081149,-0.3203663478817676,1.202173768863135,0.23284871808839083,-0.7767830812711436
DE0005190003,BMW,2019,CFO,Consumer Discretionary,1,2697.277,1.4669617763634957,-2.186640986068739,-1.627868819188485,-0.342388382641258,1.191279176649919,0.07995589538705487,-0.6599727518290115
DE0005190003,BMW,2019,Other,Consumer Discretionary,8,3159.806406528736,1.5373559273369437,-2.0590823835295136,-1.4802710942224542,-0.2504016353917016,0.917722167198475,0.42909836796688805,-0.7683497216202928
DE0005190003,BMW,2020,CEO,Consumer Discretionary,1,4766.473,1.6352072150328274,-2.2385332641980433,-1.4091196463697464,-0.15025474302969857,0.7574618003249834,0.10854430500728642,-0.935303226696371
DE0005190003,BMW,2020,CFO,Consumer Discretionary,1,2714.083,1.3366687715462369,-2.2791594400084247,-1.4604149954688328,-0.2741978675257451,0.8845680637726059,-0.03912706688049819,-0.8581548792079784
DE0005190003,BMW,2020,Other,Consumer Discretionary,6,2301.518328482726,1.1732622680751637,-2.2690194212234083,-1.3595565030107855,-0.15760809621588948,0.5058417543417206,0.23524191240102318,-0.7229580581049483
DE0005190003,BMW,2021,CEO,Consumer Discretionary,1,8177.168,3.00830531877136,-0.2998391796453123,-0.05095655780176917,1.1627295011115315,0.014398049266702498,-0.19019622250391066,-0.675559671455081
DE0005190003,BMW,2021,CFO,Consumer Discretionary,1,4462.846,2.606597077724477,-0.2831104604381573,0.01765774076237086,1.1277929992326854,-0.08188797927695636,-0.19749949735747635,-0.6773040693660856
DE0005190003,BMW,2021,Other,Consumer Discretionary,5,3984.6919214285713,2.5093445479995813,-0.35490199871561345,0.004035467483614325,1.122315432579396,-0.19341297423954834,-0.13428874772931865,-0.5809263943625886
DE0005190003,BMW,2022,CEO,,1,10073.299,2.7012893834177203,-0.5029853948079331,-0.09670035868788651,-0.14909878959564257,1.0929414562372988,0.16947908505887954,-0.12780725695468736
DE0005190003,BMW,2022,CFO,,1,5610.474999999999,2.3185432291875516,-0.5165381131177377,-0.08134438028531321,-0.2403641711946142,1.0495388191396722,0.2000346637991606,-0.1043207165404025
DE0005190003,BMW,2022,Other,,1,4929.261,2.2207028748115074,-0.576391044988409,-0.09032022790735333,-0.26449929556994406,1.000873763155687,0.18756659613331544,-0.06201495838988012
DE0005190003,BMW,2023,CEO,,1,8023.488,2.5255226194296574,-0.10594254509202568,0.681779856331015,0.538354741043302,0.12612650665388564,-0.12651904357303173,-0.3323945390529322
DE0005190003,BMW,2023,CFO,,2,4127.395962104489,2.0615038911071184,-0.08659534688965186,0.7378229704981264,0.4217475254379246,-0.13353690892334277,0.3474713186145076,-0.32973469874861366
DE0005190003,BMW,2023,Other,,6,4104.063724043716,2.0778978022272607,-0.09301602672304597,0.7627853385716336,0.4695214745635933,-0.0071787151694024595,-0.060466151567732634,-0.3635809954657766
DE0005190003,BMW,2024,CEO,,1,4733.195341530054,1.0704075079388056,-0.2908507511995072,0.32969923786545374,1.3868376758352607,0.2701509672685159,-0.22512200324215897,-0.3882597873661255
DE0005190003,BMW,2024,CFO,,1,2180.8231420765023,0.5241173643783924,-0.38838175592900553,0.3859988533721439,1.3696290025774733,0.06455916330330096,-0.3242565464235438,-0.2613445250477308
DE0005190003,BMW,2024,Other,,5,2428.0530000000003,0.6118822349350963,-0.3360480559470662,0.38173413012697477,1.3607399192669745,0.09061510981079642,-0.2029752668019273,-0.296452667413036
DE0005200000,Beiersdorf,2006,CEO,Consumer Staples,1,1587.482,-0.7654753256771393,0.2721111409596992,-1.2841187063119375,-0.5115887315894788,2.054085872670168,0.05294557347599705,0.5071941202033108
DE0005200000,Beiersdorf,2006,CFO,Consumer Staples,1,730.4572527472527,-1.5133526967622604,1.8108101992350476,-0.028231838344492267,1.3590210328044796,0.946725412188638,-0.10462376402122864,0.27213551324221114
DE0005200000,Beiersdorf,2006,Other,Consumer Staples,4,979.5098235294116,-1.1677211895930948,0.6522058671979278,-0.9194648024101537,0.19753088103132296,1.612768163898839,-0.2400964128366309,0.733537008447892
DE0005200000,Beiersdorf,2007,CEO,Consumer Staples,1,1840.082,-0.47820421719788514,1.2840449656871682,-0.8086072376078017,0.4091105218213412,1.8341076036040143,0.14386837099706068,0.5142433926800941
DE0005200000,Beiersdorf,2007,CFO,Consumer Staples,1,1054.914,-0.861680886652234,1.0548606438004675,-0.8884128419701485,0.11865640101024412,1.853874441364978,0.11199329482324681,0.47670362264932536
DE0005200000,Beiersdorf,2007,Other,Consumer Staples,3,1094.5556666666669,-0.9286380754403606,1.0668486358147087,-0.8158527059524492,0.24929876230216166,1.7120234953006361,0.12899077359481984,0.41322909958065895
DE0005200000,Beiersdorf,2008,CEO,Consumer Staples,1,1333.136,-0.6757522197107083,0.9741208425916512,-0.9252535845247999,1.0262028709350604,1.1618774115998958,0.06350010995843461,0.046355193716468686
DE0005200000,Beiersdorf,2008,CFO,Consumer Staples,1,846.081,-0.9089636771370982,0.8239442961742712,-1.0336300997750156,0.6316151395672511,1.3135186571935173,0.1771401163875186,-0.061890411993189266
DE0005200000,Beiersdorf,2008,Other,Consumer Staples,3,854.4873333333334,-1.0030612896489723,0.8570505622322638,-0.9327039838414578,0.8145048878378763,1.120776046346353,0.15435825218643087,-0.0782911890938034
DE0005200000,Beiersdorf,2009,CEO,Consumer Staples,1,1817.0,0.15899473950874476,-0.3054446485873895,-2.210450319227409,-0.2968366090418884,1.9516036262506782,0.385855138711935,-0.13875025342428662
DE0005200000,Beiersdorf,2009,CFO,Consumer Staples,1,1130.0,-0.07697663736374764,-0.28444003284392466,-2.2091869497034233,-0.4668740617919109,2.0086245798325706,0.42068300541542786,-0.1521250979563301
DE0005200000,Beiersdorf,2009,Other,Consumer Staples,4,1180.0657276995305,-0.11271716655936924,-0.19131487556654672,-2.108119211431469,-0.35638133923614407,1.9066616176427222,0.5088197262148142,-0.3016966406491676
DE0005200000,Beiersdorf,2010,CEO,Consumer Staples,1,1101.0,-0.8153464380661495,-0.8907646908929117,-2.015182247758692,0.12015595712945837,1.0591507319275573,-0.15102140505188327,-0.10667312605695824
DE0005200000,Beiersdorf,2010,CFO,Consumer Staples,1,690.0,-0.9622626890328769,1.099737039897613,-0.8176106429438293,1.9009563770267728,0.4355306307119087,-0.06300996445066837,-0.26647809040305964
DE0005200000,Beiersdorf,2010,Other,Consumer Staples,5,870.2112671384342,-0.9509475543258974,-0.08821186570798549,-1.5275306195258753,0.6301198287451872,0.0004057412482712036,1.707101102387792,0.01533494902031722
DE0005200000,Beiersdorf,2011,CEO,Consumer Staples,1,1440.0,-0.2963582800773753,-0.6050607727701772,-2.1347531128952855,-0.09145792333714373,1.5548341929847975,0.10364954699155413,-0.052424738967321236
DE0005200000,Beiersdorf,2011,CFO,Consumer Staples,1,976.675824175824,-1.3025192329190036,-1.0447634944861433,-1.7885096582900228,-0.28354642713768735,0.2022339314070027,1.2931384315876693,-0.7530751423767457
DE0005200000,Beiersdorf,2011,Other,Consumer Staples,6,937.6501030845292,-1.0331869666739426,-0.44292587889649565,-1.6388989177907223,0.1612517536869421,0.4918870988081746,1.0426780069461676,-0.5690417690433447
